,Description,Category,Duration (seconds),URL
12769,Brushing out open fireplace.,Fires: Household,26,http://bbcsfx.acropolis.org.uk/assets/07059046.wav
12770,Chopping firewood.,Fires: Household,59,http://bbcsfx.acropolis.org.uk/assets/07059044.wav
12771,Emptying hod of coal into grate.,Fires: Household,10,http://bbcsfx.acropolis.org.uk/assets/07059053.wav
12772,Filling plastic coal hod.,Fires: Household,26,http://bbcsfx.acropolis.org.uk/assets/07059052.wav
12773,Filling plastic coal hod.,Fires: Household,32,http://bbcsfx.acropolis.org.uk/assets/07059051.wav
12774,Laying fire in open fireplace.,Fires: Household,27,http://bbcsfx.acropolis.org.uk/assets/07059048.wav
12775,"Match struck - open fire lit, crackle of flame.",Fires: Household,165,http://bbcsfx.acropolis.org.uk/assets/07059049.wav
12776,"Open coal fire, shovelling coal into metal hod.",Fires: Household,21,http://bbcsfx.acropolis.org.uk/assets/07059054.wav
12777,"Open coal fire, shovelling coal into rubber hod.",Fires: Household,32,http://bbcsfx.acropolis.org.uk/assets/07059055.wav
12778,Open fire burning.,Fires: Household,176,http://bbcsfx.acropolis.org.uk/assets/07059050.wav
12779,Poking open coal fire and adding fire.,Fires: Household,37,http://bbcsfx.acropolis.org.uk/assets/07059057.wav
12780,Raking out open fireplace.,Fires: Household,32,http://bbcsfx.acropolis.org.uk/assets/07059045.wav
12781,Riddling a boiler fire.,Fires: Household,29,http://bbcsfx.acropolis.org.uk/assets/07059056.wav
12782,Shovelling out cinders in open fireplace.,Fires: Household,27,http://bbcsfx.acropolis.org.uk/assets/07059047.wav
12783,Fish Market: Auctioning fish,Fish Markets,166,http://bbcsfx.acropolis.org.uk/assets/07022477.wav
12784,Fish Market: Automatic fish landing machinery,Fish Markets,55,http://bbcsfx.acropolis.org.uk/assets/07022478.wav
12785,Fish Market: General market atmosphere,Fish Markets,125,http://bbcsfx.acropolis.org.uk/assets/07022476.wav
12786,"Greece: Covered fish market, fairly echoey with chat, footsteps, bangs & crashes, ice machine switched on twice.",Fish Markets,264,http://bbcsfx.acropolis.org.uk/assets/07052018.wav
12787,Fishing Industry: General factory atmosphere,Fishing Industry,75,http://bbcsfx.acropolis.org.uk/assets/07022481.wav
12788,"Fishing Industry: Actuality, Loading bulk ice into trawler",Fishing Industry: Actuality,47,http://bbcsfx.acropolis.org.uk/assets/07022482.wav
12789,"Fishing Industry: Actuality, small fish processing factory, filleting cod, sharpening and washing knives",Fishing Industry: Actuality,87,http://bbcsfx.acropolis.org.uk/assets/07022479.wav
12790,"Fishing Industry: Actuality, Weighing and boxing cod",Fishing Industry: Actuality,91,http://bbcsfx.acropolis.org.uk/assets/07022480.wav
12791,"Tap turned on, fizzy liquid gurgles out - 1967 (7B, reprocessed)",Fizzy Liquids: Comedy,44,http://bbcsfx.acropolis.org.uk/assets/07074177.wav
12792,Foghorn: Specially created effect,Foghorn,381,http://bbcsfx.acropolis.org.uk/assets/07027205.wav
12793,"Foghorn: Compressed air siren with double horn, with light seawash and terns",Foghorn: Compressed air siren with double horn,432,http://bbcsfx.acropolis.org.uk/assets/07027204.wav
12794,"Ball, kicked once.",Football,3,http://bbcsfx.acropolis.org.uk/assets/07051040.wav
12795,"FA Cup Final Wembley 1966, general atmosphere with flat background (use at low level).",Football,265,http://bbcsfx.acropolis.org.uk/assets/07055019.wav
12796,"FA Cup Final Wembley 1966, general atmosphere with highlights.",Football,315,http://bbcsfx.acropolis.org.uk/assets/07055018.wav
12797,"Football, teenagers playing a game.",Football,300,http://bbcsfx.acropolis.org.uk/assets/07051001.wav
12798,Turnstiles during busy period.,Football,190,http://bbcsfx.acropolis.org.uk/assets/07055002.wav
12799,Turnstiles during quiet period.,Football,123,http://bbcsfx.acropolis.org.uk/assets/07055001.wav
12800,"Feet overhead on wood - 1968 (7G, reprocessed)",Footsteps: Comedy,27,http://bbcsfx.acropolis.org.uk/assets/07074178.wav
12801,"Group in foreground running to stop - 1968 (7G, reprocessed)",Footsteps: Comedy,21,http://bbcsfx.acropolis.org.uk/assets/07074188.wav
12802,"One pair of feet approach and explosion - 1968 (7G, reprocessed)",Footsteps: Comedy,11,http://bbcsfx.acropolis.org.uk/assets/07074183.wav
12803,"One pair of feet approach and stop - 1968 (7G, reprocessed)",Footsteps: Comedy,6,http://bbcsfx.acropolis.org.uk/assets/07074184.wav
12804,"One pair of feet approach to door, door open and close, feet depart - 1968 (7G, reprocessed)",Footsteps: Comedy,6,http://bbcsfx.acropolis.org.uk/assets/07074179.wav
12805,"One pair of feet overhead and removing boots - 1968 (7G, reprocessed)",Footsteps: Comedy,39,http://bbcsfx.acropolis.org.uk/assets/07074180.wav
12806,"Run to distance and return - 1968 (7G, reprocessed)",Footsteps: Comedy,21,http://bbcsfx.acropolis.org.uk/assets/07074185.wav
12807,"Run to distance and splash - 1968 (7G, reprocessed)",Footsteps: Comedy,10,http://bbcsfx.acropolis.org.uk/assets/07074186.wav
12808,"Squeaky feet, door open and close with squeak - 1968 (7G, reprocessed)",Footsteps: Comedy,18,http://bbcsfx.acropolis.org.uk/assets/07074182.wav
12809,"Strolling through ovens, oven door open and close - 1968 (7G, reprocessed)",Footsteps: Comedy,33,http://bbcsfx.acropolis.org.uk/assets/07074181.wav
12810,"Two people run to distance and double splash - 1968 (7G, reprocessed)",Footsteps: Comedy,14,http://bbcsfx.acropolis.org.uk/assets/07074187.wav
12811,1 woman approaches and stops (reprocessed),Footsteps: Female: Metal Stairs: Ascending,25,http://bbcsfx.acropolis.org.uk/assets/07064263.wav
12812,1 woman departs (reprocessed),Footsteps: Female: Metal Stairs: Ascending,17,http://bbcsfx.acropolis.org.uk/assets/07064264.wav
12813,1 woman starts and stops (reprocessed),Footsteps: Female: Metal Stairs: Ascending,36,http://bbcsfx.acropolis.org.uk/assets/07064262.wav
12814,1 woman approaches and stops (reprocessed),Footsteps: Female: Metal Stairs: Descending,18,http://bbcsfx.acropolis.org.uk/assets/07064272.wav
12815,1 woman departs (reprocessed),Footsteps: Female: Metal Stairs: Descending,21,http://bbcsfx.acropolis.org.uk/assets/07064273.wav
12816,1 woman starts and stops (reprocessed),Footsteps: Female: Metal Stairs: Descending,22,http://bbcsfx.acropolis.org.uk/assets/07064271.wav
12817,1 woman approaches and stops (reprocessed),Footsteps: Female: Pavement: Running,14,http://bbcsfx.acropolis.org.uk/assets/07064101.wav
12818,1 woman departs (reprocessed),Footsteps: Female: Pavement: Running,18,http://bbcsfx.acropolis.org.uk/assets/07064102.wav
12819,1 woman starts and stops (reprocessed),Footsteps: Female: Pavement: Running,64,http://bbcsfx.acropolis.org.uk/assets/07064100.wav
12820,2 women approach and stop (reprocessed),Footsteps: Female: Pavement: Running,12,http://bbcsfx.acropolis.org.uk/assets/07064104.wav
12821,2 women depart (reprocessed),Footsteps: Female: Pavement: Running,10,http://bbcsfx.acropolis.org.uk/assets/07064105.wav
12822,2 women start and stop (reprocessed),Footsteps: Female: Pavement: Running,58,http://bbcsfx.acropolis.org.uk/assets/07064103.wav
12823,1 woman approaches and stops (reprocessed),Footsteps: Female: Pavement: Walking,12,http://bbcsfx.acropolis.org.uk/assets/07064083.wav
12824,1 woman departs (reprocessed),Footsteps: Female: Pavement: Walking,13,http://bbcsfx.acropolis.org.uk/assets/07064084.wav
12825,1 woman starts and stops (reprocessed),Footsteps: Female: Pavement: Walking,59,http://bbcsfx.acropolis.org.uk/assets/07064082.wav
12826,2 women approach and stop (reprocessed),Footsteps: Female: Pavement: Walking,12,http://bbcsfx.acropolis.org.uk/assets/07064086.wav
12827,2 women depart (reprocessed),Footsteps: Female: Pavement: Walking,14,http://bbcsfx.acropolis.org.uk/assets/07064087.wav
12828,2 women start and stop (reprocessed),Footsteps: Female: Pavement: Walking,61,http://bbcsfx.acropolis.org.uk/assets/07064085.wav
12829,1 woman approaches and stops (reprocessed),Footsteps: Female: Road: Running,16,http://bbcsfx.acropolis.org.uk/assets/07064137.wav
12830,1 woman departs (reprocessed),Footsteps: Female: Road: Running,15,http://bbcsfx.acropolis.org.uk/assets/07064138.wav
12831,1 woman starts and stops (reprocessed),Footsteps: Female: Road: Running,64,http://bbcsfx.acropolis.org.uk/assets/07064136.wav
12832,2 women approach and stop (reprocessed),Footsteps: Female: Road: Running,15,http://bbcsfx.acropolis.org.uk/assets/07064140.wav
12833,2 women depart (reprocessed),Footsteps: Female: Road: Running,16,http://bbcsfx.acropolis.org.uk/assets/07064141.wav
12834,2 women start and stop (reprocessed),Footsteps: Female: Road: Running,65,http://bbcsfx.acropolis.org.uk/assets/07064139.wav
12835,1 woman approaches and stops (reprocessed),Footsteps: Female: Road: Walking,13,http://bbcsfx.acropolis.org.uk/assets/07064119.wav
12836,1 woman departs (reprocessed),Footsteps: Female: Road: Walking,13,http://bbcsfx.acropolis.org.uk/assets/07064120.wav
12837,1 woman starts and stops (reprocessed),Footsteps: Female: Road: Walking,64,http://bbcsfx.acropolis.org.uk/assets/07064118.wav
12838,2 women approach and stop (reprocessed),Footsteps: Female: Road: Walking,14,http://bbcsfx.acropolis.org.uk/assets/07064122.wav
12839,2 women depart (reprocessed),Footsteps: Female: Road: Walking,14,http://bbcsfx.acropolis.org.uk/assets/07064123.wav
12840,2 women start and stop (reprocessed),Footsteps: Female: Road: Walking,72,http://bbcsfx.acropolis.org.uk/assets/07064121.wav
12841,1 woman approaches and stops (reprocessed),Footsteps: Female: Stone Stairs: Ascending,15,http://bbcsfx.acropolis.org.uk/assets/07064239.wav
12842,1 woman departs (reprocessed),Footsteps: Female: Stone Stairs: Ascending,13,http://bbcsfx.acropolis.org.uk/assets/07064240.wav
12843,1 woman starts and stops (reprocessed),Footsteps: Female: Stone Stairs: Ascending,37,http://bbcsfx.acropolis.org.uk/assets/07064238.wav
12844,2 women approach and stop (reprocessed),Footsteps: Female: Stone Stairs: Ascending,17,http://bbcsfx.acropolis.org.uk/assets/07064242.wav
12845,2 women depart (reprocessed),Footsteps: Female: Stone Stairs: Ascending,16,http://bbcsfx.acropolis.org.uk/assets/07064243.wav
12846,2 women start and stop (reprocessed),Footsteps: Female: Stone Stairs: Ascending,30,http://bbcsfx.acropolis.org.uk/assets/07064241.wav
12847,1 woman approaches and stops (reprocessed),Footsteps: Female: Stone Stairs: Descending,9,http://bbcsfx.acropolis.org.uk/assets/07064251.wav
12848,1 woman departs (reprocessed),Footsteps: Female: Stone Stairs: Descending,11,http://bbcsfx.acropolis.org.uk/assets/07064252.wav
12849,1 woman starts and stops (reprocessed),Footsteps: Female: Stone Stairs: Descending,49,http://bbcsfx.acropolis.org.uk/assets/07064250.wav
12850,2 women approach and stop (reprocessed),Footsteps: Female: Stone Stairs: Descending,9,http://bbcsfx.acropolis.org.uk/assets/07064254.wav
12851,2 women depart (reprocessed),Footsteps: Female: Stone Stairs: Descending,9,http://bbcsfx.acropolis.org.uk/assets/07064255.wav
12852,2 women start and stop (reprocessed),Footsteps: Female: Stone Stairs: Descending,43,http://bbcsfx.acropolis.org.uk/assets/07064253.wav
12853,1 woman approaches and stops (reprocessed),Footsteps: Female: Stone: Running,11,http://bbcsfx.acropolis.org.uk/assets/07064200.wav
12854,1 woman departs (reprocessed),Footsteps: Female: Stone: Running,13,http://bbcsfx.acropolis.org.uk/assets/07064201.wav
12855,1 woman starts and stops (reprocessed),Footsteps: Female: Stone: Running,62,http://bbcsfx.acropolis.org.uk/assets/07064199.wav
12856,1 woman approaches and stops (reprocessed),Footsteps: Female: Stone: Walking,14,http://bbcsfx.acropolis.org.uk/assets/07064182.wav
12857,1 woman departs (reprocessed),Footsteps: Female: Stone: Walking,13,http://bbcsfx.acropolis.org.uk/assets/07064183.wav
12858,1 woman starts and stops (reprocessed),Footsteps: Female: Stone: Walking,64,http://bbcsfx.acropolis.org.uk/assets/07064181.wav
12859,2 women approach and stop,Footsteps: Female: Stone: Walking,14,http://bbcsfx.acropolis.org.uk/assets/07064185.wav
12860,2 women depart (reprocessed),Footsteps: Female: Stone: Walking,14,http://bbcsfx.acropolis.org.uk/assets/07064186.wav
12861,2 women start and stop (reprocessed),Footsteps: Female: Stone: Walking,65,http://bbcsfx.acropolis.org.uk/assets/07064184.wav
12862,1 woman approaches and stops (reprocessed),Footsteps: Female: Wood: Running,12,http://bbcsfx.acropolis.org.uk/assets/07064167.wav
12863,1 woman departs (reprocessed),Footsteps: Female: Wood: Running,13,http://bbcsfx.acropolis.org.uk/assets/07064168.wav
12864,1 woman starts and stops (reprocessed),Footsteps: Female: Wood: Running,67,http://bbcsfx.acropolis.org.uk/assets/07064166.wav
12865,2 women approach and stop (reprocessed),Footsteps: Female: Wood: Running,13,http://bbcsfx.acropolis.org.uk/assets/07064170.wav
12866,2 women depart (reprocessed),Footsteps: Female: Wood: Running,12,http://bbcsfx.acropolis.org.uk/assets/07064171.wav
12867,2 women start and stop (reprocessed),Footsteps: Female: Wood: Running,60,http://bbcsfx.acropolis.org.uk/assets/07064169.wav
12868,1 woman approaches and stops (reprocessed),Footsteps: Female: Wood: Walking,12,http://bbcsfx.acropolis.org.uk/assets/07064152.wav
12869,1 woman departs (reprocessed),Footsteps: Female: Wood: Walking,10,http://bbcsfx.acropolis.org.uk/assets/07064153.wav
12870,1 woman starts and stops (reprocessed),Footsteps: Female: Wood: Walking,62,http://bbcsfx.acropolis.org.uk/assets/07064151.wav
12871,2 women approach and stop (reprocessed),Footsteps: Female: Wood: Walking,10,http://bbcsfx.acropolis.org.uk/assets/07064155.wav
12872,2 women depart (reprocessed),Footsteps: Female: Wood: Walking,10,http://bbcsfx.acropolis.org.uk/assets/07064156.wav
12873,2 women start and stop (reprocessed),Footsteps: Female: Wood: Walking,64,http://bbcsfx.acropolis.org.uk/assets/07064154.wav
12874,1 woman approaches and stops (reprocessed),Footsteps: Female: Wooden Stairs: Ascending,22,http://bbcsfx.acropolis.org.uk/assets/07064209.wav
12875,1 woman departs (reprocessed),Footsteps: Female: Wooden Stairs: Ascending,19,http://bbcsfx.acropolis.org.uk/assets/07064210.wav
12876,1 woman starts and stops (reprocessed),Footsteps: Female: Wooden Stairs: Ascending,17,http://bbcsfx.acropolis.org.uk/assets/07064208.wav
12877,2 women approach and stop (reprocessed),Footsteps: Female: Wooden Stairs: Ascending,24,http://bbcsfx.acropolis.org.uk/assets/07064212.wav
12878,2 women depart (reprocessed),Footsteps: Female: Wooden Stairs: Ascending,20,http://bbcsfx.acropolis.org.uk/assets/07064213.wav
12879,2 women start and stop (reprocessed),Footsteps: Female: Wooden Stairs: Ascending,25,http://bbcsfx.acropolis.org.uk/assets/07064211.wav
12880,1 woman approaches and stops (reprocessed),Footsteps: Female: Wooden Stairs: Descending,16,http://bbcsfx.acropolis.org.uk/assets/07064224.wav
12881,1 woman departs (reprocessed),Footsteps: Female: Wooden Stairs: Descending,15,http://bbcsfx.acropolis.org.uk/assets/07064225.wav
12882,1 woman starts and stops (reprocessed),Footsteps: Female: Wooden Stairs: Descending,14,http://bbcsfx.acropolis.org.uk/assets/07064223.wav
12883,2 women approach and stop (reprocessed),Footsteps: Female: Wooden Stairs: Descending,14,http://bbcsfx.acropolis.org.uk/assets/07064227.wav
12884,2 women depart (reprocessed),Footsteps: Female: Wooden Stairs: Descending,14,http://bbcsfx.acropolis.org.uk/assets/07064228.wav
12885,2 women start and stop (reprocessed),Footsteps: Female: Wooden Stairs: Descending,16,http://bbcsfx.acropolis.org.uk/assets/07064226.wav
12886,"Footsteps, one pair of feet running away on gravel.",Footsteps: Male: Gravel,23,http://bbcsfx.acropolis.org.uk/assets/07041189.wav
12887,"Footsteps, two pairs of feet running away on gravel.",Footsteps: Male: Gravel,20,http://bbcsfx.acropolis.org.uk/assets/07041190.wav
12888,"Footsteps, two pairs of feet walking on gravel.",Footsteps: Male: Gravel,47,http://bbcsfx.acropolis.org.uk/assets/07041188.wav
12889,"Footsteps, two pairs of feet walking on gravel.",Footsteps: Male: Gravel,26,http://bbcsfx.acropolis.org.uk/assets/07041187.wav
12890,1 man approaches and stops (reprocessed),Footsteps: Male: Metal Stairs: Ascending,21,http://bbcsfx.acropolis.org.uk/assets/07064257.wav
